ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-15,59797.78992382156,26557.674926489217,62512.31928793168,59369.74800658057,60197.15262115291,-14952.752658292877,-14952.752658292877,-14952.752658292877,-14952.752658292877,-14952.752658292877,-14952.752658292877,0.0,0.0,0.0,44845.037265528685
2012-01-16,59991.19914293118,39539.030200722256,75304.85262988374,59538.33471062371,60406.76158099669,-1984.5211753597055,-1984.5211753597055,-1984.5211753597055,-1984.5211753597055,-1984.5211753597055,-1984.5211753597055,0.0,0.0,0.0,58006.67796757148
2012-01-17,60184.60836204079,44458.3419867367,81192.6347074465,59715.55167891467,60619.19114628032,1970.495348454661,1970.495348454661,1970.495348454661,1970.495348454661,1970.495348454661,1970.495348454661,0.0,0.0,0.0,62155.10371049545
2012-01-18,60378.01758115041,41200.358296635284,78074.91803266492,59888.41438084646,60833.8027452296,-732.9391834274571,-732.9391834274571,-732.9391834274571,-732.9391834274571,-732.9391834274571,-732.9391834274571,0.0,0.0,0.0,59645.07839772295
2012-01-19,60571.42680026003,49616.62313974552,85346.3729074988,60068.72869519192,61046.472926540606,6523.2180764429195,6523.2180764429195,6523.2180764429195,6523.2180764429195,6523.2180764429195,6523.2180764429195,0.0,0.0,0.0,67094.64487670295
2012-01-20,60764.836019369635,42009.94532820462,76241.66484980067,60250.38411785474,61263.001325454294,-1479.2800092381653,-1479.2800092381653,-1479.2800092381653,-1479.2800092381653,-1479.2800092381653,-1479.2800092381653,0.0,0.0,0.0,59285.55601013147
2012-01-21,60958.245238479256,53452.77372292592,90142.67260044896,60426.05945060334,61480.56441025942,10655.779601352047,10655.779601352047,10655.779601352047,10655.779601352047,10655.779601352047,10655.779601352047,0.0,0.0,0.0,71614.0248398313
2012-01-22,61151.654457588884,28057.02313517402,63119.696946846445,60599.38802512766,61697.51715973795,-14952.752658245352,-14952.752658245352,-14952.752658245352,-14952.752658245352,-14952.752658245352,-14952.752658245352,0.0,0.0,0.0,46198.901799343534
2012-01-23,61345.06367669848,40660.21660882709,76538.89838790165,60758.598738900146,61912.843690622314,-1984.5211753143042,-1984.5211753143042,-1984.5211753143042,-1984.5211753143042,-1984.5211753143042,-1984.5211753143042,0.0,0.0,0.0,59360.54250138418
2012-01-24,61538.4728958081,46642.51139573173,81558.85636073665,60919.64723685082,62133.75145779966,1970.495348471615,1970.495348471615,1970.495348471615,1970.495348471615,1970.495348471615,1970.495348471615,0.0,0.0,0.0,63508.96824427972
2012-01-25,61731.88211491773,42867.347655042984,78163.59930723275,61089.991774846996,62345.38496140106,-732.9391833879358,-732.9391833879358,-732.9391833879358,-732.9391833879358,-732.9391833879358,-732.9391833879358,0.0,0.0,0.0,60998.9429315298
2012-01-26,61925.29133402733,49979.36479304194,85685.82108043524,61261.48088168013,62550.34995808307,6523.218076413755,6523.218076413755,6523.218076413755,6523.218076413755,6523.218076413755,6523.218076413755,0.0,0.0,0.0,68448.50941044108
2012-01-27,62118.70055313695,43209.67331027004,79023.90175153599,61434.52100557154,62771.65977968336,-1479.2800092471605,-1479.2800092471605,-1479.2800092471605,-1479.2800092471605,-1479.2800092471605,-1479.2800092471605,0.0,0.0,0.0,60639.42054388979
2012-01-28,62312.10977224658,56022.71574925631,90930.15287208371,61602.78948285786,62991.442327631354,10655.779601349877,10655.779601349877,10655.779601349877,10655.779601349877,10655.779601349877,10655.779601349877,0.0,0.0,0.0,72967.88937359645
2012-01-29,62505.51899135618,30493.930946592052,65600.59954623245,61771.292847597775,63207.31833297649,-14952.752658274745,-14952.752658274745,-14952.752658274745,-14952.752658274745,-14952.752658274745,-14952.752658274745,0.0,0.0,0.0,47552.76633308143
2012-01-30,62698.928210465805,43071.41686398186,77705.87593868266,61938.62138714995,63426.65157136828,-1984.5211753188964,-1984.5211753188964,-1984.5211753188964,-1984.5211753188964,-1984.5211753188964,-1984.5211753188964,0.0,0.0,0.0,60714.407035146905
2012-01-31,62892.337429575426,46791.816017313344,83092.67951219043,62116.69969027758,63638.65205290536,1970.4953484885702,1970.4953484885702,1970.4953484885702,1970.4953484885702,1970.4953484885702,1970.4953484885702,0.0,0.0,0.0,64862.832778063996
2012-02-01,63085.746648685024,45001.998551572455,79413.44694851666,62289.40311161745,63859.00448829886,-732.9391834502435,-732.9391834502435,-732.9391834502435,-732.9391834502435,-732.9391834502435,-732.9391834502435,0.0,0.0,0.0,62352.80746523478
2012-02-02,63279.15586779465,51511.54861695315,87634.3627579778,62455.83355632555,64074.13198584827,6523.218076459693,6523.218076459693,6523.218076459693,6523.218076459693,6523.218076459693,6523.218076459693,0.0,0.0,0.0,69802.37394425434
2012-02-03,63472.56508690427,44343.928264360155,81002.23472351352,62628.64300432215,64294.58680278307,-1479.280009229935,-1479.280009229935,-1479.280009229935,-1479.280009229935,-1479.280009229935,-1479.280009229935,0.0,0.0,0.0,61993.285077674336
2012-02-04,63665.97430601387,57006.788977880875,91612.55939362696,62801.44758968769,64514.308011722715,10655.779601340555,10655.779601340555,10655.779601340555,10655.779601340555,10655.779601340555,10655.779601340555,0.0,0.0,0.0,74321.75390735443
2012-02-05,63859.3835251235,30868.74873442477,65917.51695123069,62965.32717422954,64728.859768445676,-14952.75265830414,-14952.75265830414,-14952.75265830414,-14952.75265830414,-14952.75265830414,-14952.75265830414,0.0,0.0,0.0,48906.63086681936
2012-02-06,64052.79274423312,43950.70911812643,79488.6859041102,63133.749055869754,64936.11325822369,-1984.5211752734958,-1984.5211752734958,-1984.5211752734958,-1984.5211752734958,-1984.5211752734958,-1984.5211752734958,0.0,0.0,0.0,62068.27156895962
2012-02-07,64246.20196334272,48718.72420056616,82081.47586031385,63302.18205099122,65155.46575864396,1970.4953484853281,1970.4953484853281,1970.4953484853281,1970.4953484853281,1970.4953484853281,1970.4953484853281,0.0,0.0,0.0,66216.69731182804
2012-02-08,64439.61118245235,44448.870707965456,82100.30364748545,63470.21518041636,65375.6524900297,-732.9391834107229,-732.9391834107229,-732.9391834107229,-732.9391834107229,-732.9391834107229,-732.9391834107229,0.0,0.0,0.0,63706.671999041624
2012-02-09,64633.02040156197,53143.87107132306,88647.44015406337,63638.736195127894,65587.10252101629,6523.218076430526,6523.218076430526,6523.218076430526,6523.218076430526,6523.218076430526,6523.218076430526,0.0,0.0,0.0,71156.23847799249
2012-02-10,64826.42962067155,46773.32189728892,80602.21762483635,63799.38907608253,65803.59688882846,-1479.2800092315354,-1479.2800092315354,-1479.2800092315354,-1479.2800092315354,-1479.2800092315354,-1479.2800092315354,0.0,0.0,0.0,63347.149611440014
2012-02-11,65019.83883978117,57125.350058131204,94259.08993425245,63962.61749901988,66020.47458256193,10655.779601338387,10655.779601338387,10655.779601338387,10655.779601338387,10655.779601338387,10655.779601338387,0.0,0.0,0.0,75675.61844111956
2012-02-12,65213.24805889079,32532.965761254774,68665.59704279987,64126.1189378494,66239.75347740577,-14952.752658256613,-14952.752658256613,-14952.752658256613,-14952.752658256613,-14952.752658256613,-14952.752658256613,0.0,0.0,0.0,50260.49540063418
2012-02-13,65406.6572780004,45529.184099858394,80146.89674854296,64291.78589321294,66455.62392992048,-1984.521175346775,-1984.521175346775,-1984.521175346775,-1984.521175346775,-1984.521175346775,-1984.521175346775,0.0,0.0,0.0,63422.136102653625
2012-02-14,65600.06649711002,48425.91787079588,86467.59386629074,64464.02475169767,66670.5442184615,1970.495348502283,1970.495348502283,1970.495348502283,1970.495348502283,1970.495348502283,1970.495348502283,0.0,0.0,0.0,67570.5618456123
2012-02-15,65793.47571621965,47903.415278913424,82220.57284206728,64636.360521830415,66883.34078203315,-732.939183426388,-732.939183426388,-732.939183426388,-732.939183426388,-732.939183426388,-732.939183426388,0.0,0.0,0.0,65060.53653279326
2012-02-16,65986.88493532925,55194.37186471097,89939.39371175064,64796.52635860146,67100.02179657972,6523.21807640136,6523.21807640136,6523.21807640136,6523.21807640136,6523.21807640136,6523.21807640136,0.0,0.0,0.0,72510.1030117306
2012-02-17,66180.29415443887,46889.087340797945,81728.56804721679,64963.690390943724,67332.65208291002,-1479.2800092143098,-1479.2800092143098,-1479.2800092143098,-1479.2800092143098,-1479.2800092143098,-1479.2800092143098,0.0,0.0,0.0,64701.014145224566
2012-02-18,66373.70337354849,58439.56804930597,95208.9010516428,65134.440549610605,67564.74478978227,10655.77960135025,10655.77960135025,10655.77960135025,10655.77960135025,10655.77960135025,10655.77960135025,0.0,0.0,0.0,77029.48297489874
2012-02-19,66567.11259265809,33823.02876224726,69414.75195679523,65296.57950376914,67774.70107727949,-14952.752658286006,-14952.752658286006,-14952.752658286006,-14952.752658286006,-14952.752658286006,-14952.752658286006,0.0,0.0,0.0,51614.35993437208
2012-02-20,66760.52181176771,46055.38176087498,81561.49468123981,65470.90188499471,67985.80551665003,-1984.521175301373,-1984.521175301373,-1984.521175301373,-1984.521175301373,-1984.521175301373,-1984.521175301373,0.0,0.0,0.0,64776.00063646634
2012-02-21,66953.93103087734,51423.26008814586,86031.75259076666,65637.8918810849,68200.14847788689,1970.4953485192382,1970.4953485192382,1970.4953485192382,1970.4953485192382,1970.4953485192382,1970.4953485192382,0.0,0.0,0.0,68924.42637939658
2012-02-22,67147.34024998694,48717.196829247856,82719.43311302198,65806.37311429162,68410.67782520053,-732.9391833868672,-732.9391833868672,-732.9391833868672,-732.9391833868672,-732.9391833868672,-732.9391833868672,0.0,0.0,0.0,66414.40106660007
2012-02-23,67340.74946909657,56227.046467324035,90824.99591045623,65976.80715522276,68635.80589608541,6523.2180764473,6523.2180764473,6523.2180764473,6523.2180764473,6523.2180764473,6523.2180764473,0.0,0.0,0.0,73863.96754554387
2012-02-24,67534.15868820618,48409.13245701818,83826.68900147728,66150.55431433597,68861.48193530452,-1479.28000926835,-1479.28000926835,-1479.28000926835,-1479.28000926835,-1479.28000926835,-1479.28000926835,0.0,0.0,0.0,66054.87867893784
2012-02-25,67727.5679073158,61035.534202159695,94953.44128619847,66323.38861373025,69083.4467683391,10655.779601340928,10655.779601340928,10655.779601340928,10655.779601340928,10655.779601340928,10655.779601340928,0.0,0.0,0.0,78383.34750865672
2012-02-26,67920.97712642541,35365.83258353164,70482.14111980636,66497.51821411164,69292.37001225929,-14952.752658283687,-14952.752658283687,-14952.752658283687,-14952.752658283687,-14952.752658283687,-14952.752658283687,0.0,0.0,0.0,52968.22446814172
2012-02-27,68114.38634553504,48435.225460205234,83215.85187672805,66662.84691857242,69515.73926403721,-1984.5211752559717,-1984.5211752559717,-1984.5211752559717,-1984.5211752559717,-1984.5211752559717,-1984.5211752559717,0.0,0.0,0.0,66129.86517027907
2012-02-28,68307.79556464464,51437.16854659757,88293.93381320727,66836.30604296365,69718.42737133845,1970.4953484677233,1970.4953484677233,1970.4953484677233,1970.4953484677233,1970.4953484677233,1970.4953484677233,0.0,0.0,0.0,70278.29091311236
2012-02-29,68501.20478375426,50695.90137090679,86279.45696781944,67005.92473963079,69927.79387678397,-732.9391833939883,-732.9391833939883,-732.9391833939883,-732.9391833939883,-732.9391833939883,-732.9391833939883,0.0,0.0,0.0,67768.26560036028
2012-03-01,68694.61400286388,57451.80918106396,93534.02196839948,67170.11627925659,70143.69086197171,6523.218076418133,6523.218076418133,6523.218076418133,6523.218076418133,6523.218076418133,6523.218076418133,0.0,0.0,0.0,75217.83207928202
2012-03-02,68888.02322197349,51073.176199325084,85746.4508695853,67341.17654259723,70369.10036088778,-1479.2800092511259,-1479.2800092511259,-1479.2800092511259,-1479.2800092511259,-1479.2800092511259,-1479.2800092511259,0.0,0.0,0.0,67408.74321272236
2012-03-03,69081.4324410831,63079.94723047296,96881.19994432427,67503.51303344844,70596.04840506623,10655.779601331604,10655.779601331604,10655.779601331604,10655.779601331604,10655.779601331604,10655.779601331604,0.0,0.0,0.0,79737.2120424147
2012-03-04,69274.84166019273,37321.89709660917,71981.46677761797,67663.64269062069,70821.75832349491,-14952.752658313082,-14952.752658313082,-14952.752658313082,-14952.752658313082,-14952.752658313082,-14952.752658313082,0.0,0.0,0.0,54322.08900187965
2012-03-05,69468.25087930233,48975.10575527604,84603.01115028988,67823.84760630244,71039.27380793919,-1984.5211753292515,-1984.5211753292515,-1984.5211753292515,-1984.5211753292515,-1984.5211753292515,-1984.5211753292515,0.0,0.0,0.0,67483.72970397308
2012-03-06,69661.66009841196,53602.3589373825,88486.24389868014,67988.70112996531,71249.03159461016,1970.495348543048,1970.495348543048,1970.495348543048,1970.495348543048,1970.495348543048,1970.495348543048,0.0,0.0,0.0,71632.155446955
2012-03-07,69855.06931752157,51478.53214138849,87139.05297257296,68152.32310414087,71467.69000794592,-732.9391834096541,-732.9391834096541,-732.9391834096541,-732.9391834096541,-732.9391834096541,-732.9391834096541,0.0,0.0,0.0,69122.13013411191
2012-03-08,70048.47853663118,59438.93724138385,94117.07142721923,68330.78342252744,71698.18158305407,6523.218076430039,6523.218076430039,6523.218076430039,6523.218076430039,6523.218076430039,6523.218076430039,0.0,0.0,0.0,76571.69661306123
